,date,userName,isEdited,title,review,rating,developerResponse,review_basic_clean,sentiment,negative confidence score,neutral confidence score,positive confidence score,Key Phrases
259,2018-05-25 08:53:03,Veloc1,False,Velocity,Won’t be using it until I can link my velocity card to the payment,3,,Wont using I link velocity card payment,neutral,0.19,0.75,0.06,"velocity card, payment"
260,2018-05-26 05:42:41,collidog1882,False,Rubbish,Takes around 1 minute before you can start filling up. Very slow App. After filling I waited 5 minutes before having to go into the shop to get my pump signed off. Got abused by the person in the car behind me. This App needs a lot more refinement,1,,Takes around minute start filling Very slow App After filling I waited minute go shop get pump signed Got abused person car behind This App need lot refinement,negative,1.0,0.0,0.0,"Takes, 1 minute, App, filling, shop, pump, person, car, refinement"
261,2018-05-26 09:10:19,wheresthecoffee?,False,Such a slow a process,"Terribly slow. The set up of this app took forever. I made the mistake of trying to download and set up the app once I was already at the petrol station. 10minutes later and im still at the security question. The petrol station was busy so I just ended up filling up, getting my baby out of the car and going in to pay as it would have been quicker to do that in the first place rather than go through the whole process. I also chose to sign up through PayPal thinking it would link the payment methods, however the BP app still asked me for a card. Complete disaster of an app. I’ll stick to Caltex pay at pump. It’s so much easier with a baby and actually works every time quickly.",1,,Terribly slow The set app took forever I made mistake trying download set app I already petrol station minute later im still security question The petrol station busy I ended filling getting baby car going pay would quicker first place rather go whole process I also chose sign PayPal thinking would link payment method however BP app still asked card Complete disaster app Ill stick Caltex pay pump Its much easier baby actually work every time quickly,mixed,0.6,0.12,0.28,"petrol station, security question, first place, payment methods, Complete disaster, BP app, set, mistake, baby, car, process, PayPal, Caltex, pump"
262,2018-05-27 09:58:33,Xuanyuanzhong,False,Velocity connectivity,Is it just me or you just cannot connect this app with a Velocity frequent flyers card?,4,,Is cannot connect app Velocity frequent flyer card,negative,0.77,0.23,0.0,"Velocity frequent flyers card, app"
263,2018-05-28 08:48:17,ObscureMeerkat,False,Useful but could improve,I like this app a lot so far but feel it has a ways to go. - I’d love to see Velocity support added to it. - The startup of the app takes longer then expected too. - Sign in takes a long time. - Be good to see support for Apple Pay added too.,4,,I like app lot far feel way go Id love see Velocity support added The startup app take longer expected Sign take long time Be good see support Apple Pay added,mixed,0.38,0.06,0.56,"long time, Apple Pay, Velocity support, ways, startup, Sign"
264,2018-05-28 20:54:14,glenb1979,False,Great,"Great app, simple and easy to use. Linked  my bank account and ready to go next time I refuel. Problem is there is no option to add a Virgin Velocity card to l earn points. Could this be added in future please? Thanks",3,,Great app simple easy use Linked bank account ready go next time I refuel Problem option add Virgin Velocity card l earn point Could added future please Thanks,mixed,0.26,0.11,0.63,"Virgin Velocity card, Great app, bank account, Problem, option, points, future"
265,2018-05-29 00:55:39,ipbirchley,False,Not able to add BP card to payment methods.,Loaded app but not used yet. Strange that I can’t load BPs own card into the app - have to go into store to use that.,3,,Loaded app used yet Strange I cant load BPs card app go store use,negative,0.99,0.01,0.0,"app, BPs, card, store"
266,2018-05-29 04:00:00,heshebhejd,False,Velocity Frequent Flyer,Needs to have velocity frequent flyer linked to the bp me app as well,2,,Needs velocity frequent flyer linked bp app well,neutral,0.37,0.57,0.06,"velocity frequent flyer, bp me app, Needs"
267,2018-05-29 06:33:58,SeosamhO,False,Still doesn't work,"I was excited to see an update for this app. Finally I could get my fuel card to work and I wouldn't receive the ""something went wrong"" message. Sadly it wasn't to be. I still can't get past registering my fuel card. It's all too hard, app deleted.",1,,I excited see update app Finally I could get fuel card work I wouldnt receive something went wrong message Sadly wasnt I still cant get past registering fuel card Its hard app deleted,mixed,0.76,0.05,0.19,"fuel card, update, app, something, message"
268,2018-05-29 09:02:08,Ellie30au,False,Unable to login,I’ve attempted to create a account twice & twice I’ve been told there’s problems with login. Pointless!!,1,,Ive attempted create account twice twice Ive told there problem login Pointless,negative,1.0,0.0,0.0,"account, problems, login"
269,2018-05-29 09:41:43,Nate_606,False,Leader in innovation to market,This is a revolutionary app. Easy to use and once you are familiar it very quick. Thanks BP!!!,5,,This revolutionary app Easy use familiar quick Thanks BP,positive,0.0,0.0,1.0,"revolutionary app, BP"
270,2018-05-30 02:19:23,Betthupferle,False,Too slow....,This app and the system is great in its concept but needs to be working faster. At this stage it would be still a lot quicker doing the payment the old way ....Kurt,5,,This app system great concept need working faster At stage would still lot quicker payment old way Kurt,positive,0.01,0.0,0.99,"app, system, concept, stage, payment, Kurt"
271,2018-05-30 02:34:10,rmbusby,False,Works well.,"The app works quite well and is a great idea, I will probably use it a whole lot more if and when I can earn velocity points through the app.",4,,The app work quite well great idea I probably use whole lot I earn velocity point app,positive,0.0,0.0,1.0,"great idea, velocity points, app"
272,2018-05-30 03:20:09,KEN2509,False,Missing my Velocity points!,"Please update so you can link velocity card to app, so I can continue earning points.",3,,Please update link velocity card app I continue earning point,neutral,0.0,1.0,0.0,"velocity card, app, points"
273,2018-05-30 03:37:21,mum of to many,False,Sandy,I was a bit nervous to use BPme but found it to be really easy and convenient and I’m not tech savvy. Wish it was around years ago when my kids were smaller. Needless to say my kids were teasing me telling me mum your going to be on crime stoppers you haven’t paid. But the receipt came through I think even before I left the garage. 🐨,5,,I bit nervous use BPme found really easy convenient Im tech savvy Wish around year ago kid smaller Needless say kid teasing telling mum going crime stopper havent paid But receipt came I think even I left garage,mixed,0.5,0.0,0.5,"BPme, kids, crime, receipt, garage"
