,developerResponse,review,isEdited,userName,date,rating,title
545,"{'id': 11107685, 'body': 'Hi Aprilia_Racer, we apologize for the initial frustration but are so happy you were able to get signed up! Thanks for the feedback, too. We are continually reviewing user suggestions and will evaluate them for future app releases. Thanks, the BPme Team', 'modified': '2019-10-07T19:12:43Z'}","1) I wasn’t getting the emailed codes to my inbox. They all went to my junk folder. So, look there for them. It was frustrating the crap outta me! 
2) Once I entered the code, the app walked me through the remaining steps to set up (& verify) my account w/ my BP Rewards card. 
3) BP is offering a .15cents per gallon promo for signing up. At least that’s what it says. It’s .05cents per gallon after $100.00 spent every month. 
4) Looking forward to using the app later tonight.",False,Aprilia_Racer,2019-10-06 21:08:11,5,App works perfectly & looks great!
546,"{'id': 11107639, 'body': ""Hi DailyFox, thanks for your review. We are aware of an issue that is impacting some users and are working hard to rectify this. We will update you here when this is resolved. To locate the BP nearest to you that offers BPme – simply go to the “Find a Station” screen in the app.  You can also look here: filter on 'BPme Accepted' https://www.mybpstation.com/station-finder. Thanks, the BPme Team"", 'modified': '2019-10-07T19:08:44Z'}","This is useless and false advertising! The station locator shows that all gas stations works with the app.

 Stopped at the gas station i usually go to, opened app, selected pump and have verification to use the pump.....but the pump is not activated.  Tried a second time - same thing. I drove to the next pump, same thing. After I went to the third pump, I walked inside the store just to find out - “THE APP DOES NOT WORK HERE BUT YOU CAN STILL SWIPE YOUR CARD THAT YOU SETUP YOUR ACCOUNT WITH AND IT WILL RECOGNIZE YOUR REWARDS” 

Well guess what , when you use a virtual number from CAPITAL ONE (for obvious online security reasons), the pump wont recognize your card , therefore my $47 purchase was in vain. Why roll this program out ... if it is this useless?!! And why do false advertising stating that the app works there .... when it really does not activate the pump for usage AT ALL!!?? Absolutely false advertising and poorly planned and rolled out. I see the potential but this is very frustrating !!

How can we find out which gas stations REALLY work using this app and not just pretend they do?",False,DailyFox,2019-10-07 02:49:03,1,Does not work
547,"{'id': 11107620, 'body': 'Hi samir0912, Thanks for your review. Sorry to hear you are having trouble getting your account set-up. If you can contact us at 1-877-852-3025, we’d be happy to help you through.  Thanks from the BPme team', 'modified': '2019-10-07T19:07:37Z'}",Doesn’t even work. Unable to log in. Gets stuck at the log in page,False,samir0912,2019-10-07 06:19:15,1,Useless app
548,"{'id': 11107607, 'body': ""Hi KendraM89, thanks for your review. We are aware of an issue that is impacting some users and are working hard to rectify this.  If you could give us a call 1-877-852-3025, we'd be happy to help you through. Thanks! The BPme Team"", 'modified': '2019-10-07T19:06:54Z'}","I can’t even get past the security setup!! Every time I put in the verification code, it times out. I can’t do anything!!!!",False,KendraM89,2019-10-07 12:36:09,1,Setup
549,"{'id': 11154711, 'body': 'Hi NickName86, Thanks for your review. Yes, it is compatible. If you are having any issues with either the BPme mobile app or with the BPme Rewards program, please contact our helpdesk at bpconsumer@bp.com or at 1-800-333-3991 for assistance. We can help you through. Thanks! The BPme Team\r\n', 'modified': '2019-10-09T19:13:00Z'}",Can’t get it to work.  Incompatible with iOS 13?,False,NickName86,2019-10-07 17:52:02,1,Doesn’t work
550,"{'id': 11154496, 'body': 'Hi B. Farmer, You will need to create a new account and log-in to sign up for BPme Rewards. From the home screen of the BPme App, select ""Register"" to create a new account. If you register for BPme Rewards using the same email you used for Driver Rewards, you will receive a bonus 15 cents off within 30 days if you register by 11/30. If you experience issues, please contact our support team at 1-800-333-3991, and they will do their best to assist you. Thanks! The BPme Team\r\n', 'modified': '2019-10-09T18:57:02Z'}","I had the rewards program before the app. Now when I try to register, I can't log in. I try to reset my password and never get an email",False,B. Farmer,2019-10-07 23:51:08,1,Can't register
551,"{'id': 11178336, 'body': 'Hi Horse351, Thank you for reaching out. It sounds like we might have an error in our systems with the location coordinates of this station. Could you provide me with the address of the location you are trying to visit? I can have the coordinates updated to ensure you are able to fully connect and transact using the BPme app. Thanks, the BPme Team', 'modified': '2019-10-10T20:10:15Z'}","This app was great until they updated it. Now it won’t even accurately locate stations. I’m sitting at a pump and it tells me I’m not at a station. I look on the map and they have it located a block away, which is a Citgo station",False,Horse351,2019-10-08 00:15:16,2,Update ruined the app
552,"{'id': 11154686, 'body': ""Hi hdmeldh, thanks for your review. Unfortunately, our Driver Rewards program has ended and any outstanding rewards balances expired. You can accrue discounts in the new BPme app. We are also aware of an issue with the station finder that is impacting some users and we are working hard on a fix. We're sorry for any inconvenience! Thanks, the BPme Team"", 'modified': '2019-10-09T19:11:20Z'}","I had 30 cents off a gallon to redeem, when i got to the pump and tried to use the app, it kept saying there was an issue, I updated the app to the “new and improved” version and not only have I lost the 30 cents off I previously had, it also was not picking up the gas station. The app was saying I was 2 miles from the gas station when I was literally next to the pump; What’s the point of promoting an app that gives us rewards if it’s not giving us rewards to begin with!",False,hdmeldh cheismbx,2019-10-08 01:15:17,1,Horrible!
553,"{'id': 11178317, 'body': 'Hi FJFJ4, Thank you for reaching out. You might be encountering a known log-in error that is affecting a small amount of new members. We are currently working on a resolution, but if you would like to get immediate assistance, please reach out to our help desk at 1-800-333-3991 or bpconsumer@bp.com. Thanks, the BPme Team', 'modified': '2019-10-10T20:06:56Z'}","The app asks for my phone number and sends a verification code. Every single code is invalid! I can’t even get the app set up to try using it!

Yes, I’ve tried several times to call your customer support number. No one ever answers the phone! Very frustrating, enough to make me consider changing gasoline brands!",False,FJFJ4,2019-10-08 05:11:29,5,Worthless!
554,"{'id': 11109221, 'body': ""Hi jeunsingho, thanks for your review. We are aware of an issue that is impacting some users and are working hard to rectify this. If you could give us a call at 877-852-3025, we'd be happy to help you through. Thanks, BPme Team"", 'modified': '2019-10-07T21:16:01Z'}",I registered a new account using the previous email. Followed all the instructions. It fails to log in. I deleted the app and reinstalled numerous times. Doesn’t work. Emailed the contact us at bps webpage and no response.,True,jeunsingho,2019-10-08 14:48:14,1,"After sept 30, stopped working"
555,"{'id': 11178281, 'body': ""Hi Mr Saxy, we're sorry to hear about your experience. Thank you for reaching out. First, ensure you are using a new account that you created after 10/1 to be able to log-in to our new BPme Rewards program. If you are still having trouble, you might be encountering a known log-in error that is affecting a small amount of new members. We are currently working on a resolution, but if you would like to get immediate assistance, please reach out to our help desk at 1-800-333-3991. Thanks, the BPme Team"", 'modified': '2019-10-10T20:01:36Z'}",Tried setting this up and could never authenticate my account. Non existent tech support! I use BP gas but this app is horrible. Do not waste your time!,False,Mr Saxy,2019-10-08 15:34:39,1,App is terrible
556,"{'id': 11154611, 'body': ""Hi quihbs, Your transaction history is saved in BPme and can be viewed in your Purchase History section of the app. To view them, go to the Account section from the main menu. Please contact us at bpconsumer@bp.com or at 1-800-333-3991 and we'd be happy to walk you through any issues you're facing. Thanks! The BPme Team"", 'modified': '2019-10-09T19:05:58Z'}",Since the latest update (10/1/19) I’ve filled up two of my vehicles and this new version of the app isn’t working and not registering my fuel purchases. The app also takes long to open and sometimes I have to close it and try again just to get it to open. I religiously only use BP fuel for close to ten years and this is becoming very annoying and inconvenient...I may have to look into other brands with apps/discount programs.,False,qiuhbds,2019-10-08 16:05:10,5,Should’ve left it alone!
