,isEdited,userName,review,developerResponse,title,rating,date
818,False,Anna0912,"I’ve had this app twice now, by using 2 different email addresses. I’ve had to re-download the app and re-register with a different email address because it simply stopped working out of the blue one day. 

I sent an email to support but I was asked to send in so many technical answers, it was easier just to begin the whole process again.

Second time around, same thing has happened.
The idea is awesome, it’s so convenient not having to walk in to pay for fuel, but again, randomly, the app is “experiencing technical issues”. That’s all I get, no automatic email from BP explaining why my app won’t work or giving me a workaround, I’m expected to find a solution on my own or email support and answer questions that no one has time for.

I’ve also often found myself waiting in my car, in the forecourt of BP for over 10 minutes whilst the clerk processes my payment inside, even though I can see the station is empty. Maybe when a customer is not standing in front of you, the sense of urgency is lessened, but that’s not the developer’s issue, although it certainly makes the app less convenient.","{'id': 15741791, 'body': 'Hi Anna, we apologise for the inconvenience caused. Please know we have shared your feedback with our technical team to resolve ASAP. Thanks for letting us know', 'modified': '2020-06-03T06:14:24Z'}","Great, until the issues set in",1,2020-05-27 04:30:40
819,False,Oz Man11,"This is the most useless app I have ever tried to use .
Totally unhelpful and repeatedly get messages saying something went wrong
unfortunately  I am now unable to use BP petrol or services any more 

What a shame the Virgin rewards app was so good","{'id': 15736958, 'body': ""Hi there, we're so sorry to hear this and apologise for the inconvenience caused. Please feel free to reach out to us if you change your mind via AUrewards@bp.com and we can help you get set up"", 'modified': '2020-06-03T00:40:07Z'}",Totally in useable with iPhone,1,2020-05-28 23:26:55
820,False,Flabby toes,"Keep getting an error message of “Sorry, something went wrong. Please try again”","{'id': 15760721, 'body': 'Hi there, we apologise for the inconvenience caused. Please feel free to reach out to us via AUrewards@bp.com and we can help you get sorted', 'modified': '2020-06-03T23:24:09Z'}",Unable to link BP Rewards,2,2020-05-31 00:40:24
821,False,dsy2020,"The app doesn’t work, the website doesn’t work either. An error message keeps appearing and telling me to “try again later” after several attempts on the app and several attempts on the website, I still cannot even load either to do anything at all.","{'id': 15760722, 'body': ""Hi there, we're so sorry to hear this and apologise for the inconvenience caused. Please can you send us a message via AUrewards@bp.com and we can help resolve this?"", 'modified': '2020-06-03T23:24:21Z'}",Useless app,1,2020-05-31 04:51:37
822,False,The app master 1098,"The set up is very time consuming 
10 password impractical 
Won’t move forward after I accept T and C’s 

Frustrating. Sorry!!","{'id': 15787097, 'body': ""Hi there, we're sorry to hear your frustration. Thank you for your feedback, we would appreciate hearing more regarding your experience on the app. If you could contact us via AUrewards@bp.com and we'll look into this?"", 'modified': '2020-06-05T01:57:33Z'}",Unable to log in,1,2020-06-03 19:23:49
823,False,Mindfulnessist,"Too many verification steps when setting up the account which is slightly annoying. Once the password is setup, you are again asked to verify the code via your email. 
App is slow in loading menus after a button is pressed. Apart from these two factors the functions are quite convenient. :)","{'id': 15830419, 'body': 'Hi there, thank you for taking the time in providing your feedback. Our verification step is a safety measure for when you login to a new device or browser - we’re just double checking this login attempt is you.  Pleased to hear that you are finding the app convenient 😊', 'modified': '2020-06-08T01:11:43Z'}",Too many verification steps,4,2020-06-06 10:05:08
824,False,Quizqy,"I was soooo disappointed to purchase fuel at my local BP only to find I can’t use the app there. 
They’re not ready for it apparently :((

After writing this review I received a swift reply from the developer on how to find a BP which uses the app. I’ve upgraded my rating due to the prompt and useful reply from the developer, very proactive. (Looking forward to actually using it!!)
 Makes me think the developer is looking for constructive  feedback and trying to improve user experience.","{'id': 15885430, 'body': ""Hi there,  thank you for your feedback and we are sorry for the inconvenience this has caused you. To assist in searching for another BP site in your area, open app, go to 'store finder', map will show icon with an image of  ‘mobile'  ticked in green.  This icon indicates that relevant site is BPme enabled for fuels.  Hope this helps :-). \n\n10/6/20 Hi there, thank you for your updated review, much appreciated. Enjoy using the app :-)\n\n"", 'modified': '2020-06-10T00:24:44Z'}",Unable to use it,5,2020-06-08 06:26:08
825,False,Bunki94,App freezes every time i try to signup,"{'id': 15885391, 'body': ""Hi there, we appreciate you sharing your feedback and apologise for the inconvenience caused. Can you please email us via AUrewards@bp.com if this continues and we'll look into this."", 'modified': '2020-06-10T00:20:02Z'}",App freezes,1,2020-06-08 09:15:07
826,False,capsri,This App us a good attempt but it does not allow me to link my Qantas ff card for rewards and is very slow at the bowser - it would be quicker to walk into the store.,"{'id': 15911904, 'body': 'Hi there, thanks so much for the feedback.  Would you be able to check that you have entered the same surname as your QFF account? Or check that QFF account has not expired.  Otherwise, we would be happy to help by emailing us on AUrewards@bp.com', 'modified': '2020-06-11T02:26:08Z'}",Needs Improvement,2,2020-06-09 20:09:18
827,False,Good fun;],"Great app, linking it to Apple wallet would make it awesome:)","{'id': 15913911, 'body': ""Thank you very much for your 4-star review.  Will pass on your feedback re linking Apple wallet to our Dev Team. Glad you're finding the app easy and convenient to use :-) "", 'modified': '2020-06-11T04:40:08Z'}",Link to Apple Wallet,5,2020-06-09 22:39:29
828,False,Kogotok,That’s a worse app I ever had on my phone.,"{'id': 15914039, 'body': 'Hi there, Thank you for taking the time in providing your feedback. We are sorry to hear that the app did not meet your expectations and apologise for the inconvenience.', 'modified': '2020-06-11T04:48:09Z'}",Horrible app,1,2020-06-10 09:14:04
829,False,dohertysm,"Extremely slow app, takes a long time to load screens or login. Have been unable to pay for fuel using the app at any stations so far.
Trying to open the barcode to scan at the counter takes over 20 seconds. Not worth the hassle for the points earned.","{'id': 15914098, 'body': 'Hi there,\n\n', 'modified': '2020-06-11T04:53:29Z'}",Slow,1,2020-06-10 09:20:42
830,False,Phoenix project,"I recently downloaded the latest version then when at pump ready to use, a popup blocks my screen telling me there is a new update, making the current app unusable. 
Am I really going to update an app at a fuel pump with cars waiting behind me??These app geeks need to use some logic. Lift your game",,Update reqd when trying to use at pump!,1,2020-06-11 05:43:03
831,False,CrankyBob7,I tick the box and tap “Accept Update” and Ts & Cs box goes away for a split second and then comes straight back up.,,Won’t let me accept the updated Ts & Cs.,1,2020-06-11 05:54:10
832,True,beatit99,"Long time user, great when it works but probably fails half the time which is really frustrating. I.e. Pull up at the bowser and fiddle with your phone for two minutes because the app has logged you out and may or may not decide to log you back in. Easier just to pay in store.
I’ve deleted and reinstalled, iPhone 7 in good working order, good mobile coverage at the stations I visit. I really think it’s the back end infrastructure they’ve set up.","{'id': 15914002, 'body': 'Hi there, thanks for your feedback - sorry to hear that you had some issues logging in. We have experienced some technical issues, could you please try again a little later? Otherwise, we would be happy to help by emailing us on aucustcare@bp.com\n', 'modified': '2020-06-11T04:46:16Z'}",Good when it works,2,2020-06-13 00:31:08
833,False,teeenajay,Can’t earn log in.. just a blank page. Then freezes. I have to force quit. This app won’t even let me log in! What’s the point ??!!,"{'id': 16009171, 'body': ""Hi there, so sorry to hear you're experiencing these issues.  We have had some technical issues with the app.   Can you please try logging in again a little later otherwise, we would be happy to help, can you email us aucustcare@bp.com with your details, so we can investigate this further for you.  Apologies for any inconvenience."", 'modified': '2020-06-16T04:59:02Z'}",Can’t even log in.. just a blank page,1,2020-06-15 12:11:18
834,True,DionTux,"app doesn’t even work for its main purpose, you can’t activate your card to see your points and rewards. just says ‘something went wrong’ every time you click ‘activate rewards card’","{'id': 14852722, 'body': ""Hi there, apologies for the inconvenience this experience caused you. Can you please email us at AUrewards@bp.com and we'll resolve this ASAP. In the meantime, you can access account balance information via bprewards.com.au as well."", 'modified': '2020-04-23T04:49:50Z'}",Bp Rewards Activation,1,2020-06-19 00:19:04
