,reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
443,gp:AOqpTOHYI2PZ5BbpRzI5TOQlVz7JZJ3kITuZq1tLxVJdmO766Besq4chH-T9nUI0_4I5Cx9iGkJQk1zlDlDv,A Google user,Have only been able to use this app once successfully. Have tried twice since and each time it says my bank has declined the transaction and my card is blocked until I confirm recent transactions. Waste of time trying anymore,1,0,,2018-11-29 00:21:59,Hi. Sorry you've had trouble using the app. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,2018-11-30 20:56:22
444,gp:AOqpTOEdk9GMXOReO0SDCYoCamd3Y-JvR5wEaBXQZkeKAfDBKysXgPJKPHgig4WaZQr9vq5kvT290bbwugQr,Ian Jewell,"Always stops at 60p below your selected amount of fuel. Apart from this minor flaw in the system, it's fast and easy to pay for your fuel. Unlocks the pump for you and lets you set up different payment methods, as well as your Nectar Card. Overall 4 out of 5",4,4,1.36.1,2018-11-29 01:28:53,"Hi Ian. Thank you for the review, we're glad you like the app. The 60p is just a buffer that is sometimes activated to stop you from going over the amount you want. As the app improves, we're hoping we can change this. Thanks ^AW",2018-11-30 20:58:29
445,gp:AOqpTOEl0YQWrCNa3VjpV11O4v3jgqglfWcFW1dVTmvLa-W2geG8FKQpWJdlgvsfMoBrjtZhg5acnANdp75u,A Google user,"Worked well for me..but the 3rd time nat west blocked my card and I had to go through security but it's ok now, a good app",5,0,,2018-11-29 04:36:58,Really glad you like the app and it's back working OK for you now. Thanks ^AW,2018-11-30 20:59:24
446,gp:AOqpTOE2WmUBEweyRi_ra4WD88BQIqfvutyA9eQ_rqMvQLucCMie-e-K1_YrKSM_64ggJoV9FuSD7wJk5F4r,m4dm3n,Completely unreliable. App confirmed pump is unlocked and asked to start refueling then on return to the car thrown an error. Cashier said system was not working for the last few days and after numerous calls BP promised to send somebody to check it. Currently have two charges pending on the card. I will not waste any more time on obviously beta stage system. Uninstalled,1,13,1.36.1,2018-11-29 15:02:50,"Hi there. Sorry you've had some trouble using the app. If you drop our support team a line, they'll take a look into it for you. Their email address is bpmeuk@bp.com Thanks ^AW",2018-11-30 21:01:36
447,gp:AOqpTOGtKf3mWc2XdxQUHSwJ-dcbMx195DwmgYeiyQ1T3fl22hDZguqLFkLRe43TvtL9_N_TB7unJx0EqdJO,plongs3,"stick on password, time waster",1,0,1.36.1,2018-11-29 18:03:50,Hi there. Please drop our support team a line at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,2018-11-30 21:04:43
448,gp:AOqpTOFg3fxD8OUNx8wOxr0o0w8wZy-1oe_Ew4qOwoNHDDEZtJjtgakvi_S82Gdm02mAcOwT42eT_WAoUl7d,sangamesh sasalu,Tried to verify my credit card about 10 times with no luck. Waste of time,1,1,1.36.1,2018-11-29 18:05:09,Hi Sangamesh. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-11-30 21:06:03
449,gp:AOqpTOGUYflHi-wVgu4Ta_nMit478EG0b9-aI_sqymV9ZIvR6aL7wts5QVnHc0KMXmYDQMDHksYUm4UBLNjQ,Richard Scanlon,Constantly fails at Seamer Road BP Station in Scarborough. Tried again today after not trying for three months and still useless. Staff say it doesn't work despite BP telling them it does,1,1,1.36.1,2018-11-30 06:32:18,Hi Brian. Thanks for letting us know. Please could you drop our support team a quick email with the details and they'll take a look into it. Their email address is bpmeuk@bp.com Thanks ^AW,2018-11-30 21:08:39
450,gp:AOqpTOHfwCxfvXQT6ssoJ7t8z450VpG8Sgn4r6PT_u6HJj5h_o5zkhHCJlpyH96ProPcbegK8_fArbKRddOk,Alec Hyam,I used to be able to log in but was unable to add my visa card to my account so it was useless. Now I can't even log in and the log in page just reloads continuously.,1,2,1.36.1,2018-11-30 07:08:14,Hi Alec. Please email our support team at bpmeuk@bp.com and they'll take a look into it for you. Thanks ^AW,2018-11-30 21:09:33
451,gp:AOqpTOGKVjtNh_3MQ8N4VhzsMC6WCpA5-x_907YAG_pUssBcqzrcEbTlw6fgwrmkCDsACHH4sz0xjkSUKL-J,Mark Brown,Doesn't work.. unable to unlock pump and staff not even aware of the app,1,0,1.36.1,2018-11-30 15:01:16,Hi Mark. Sorry you've had trouble with the app. Please can you email our support team with the location you experienced these issues and they'll look into it for you. Their email address is bpmeuk@bp.com Thanks ^AW,2018-11-30 21:11:18
452,gp:AOqpTOFpFoQiqdsDHWASgoCeiGlkVPH0myVoF8Y4PJQ88xiJeSREKD-AahjPSoQ7kRYt0wOaaUyn_uwdBHeI,Wing Roskilly,"Amex sent me an offer sign up get cash back. Downloaded fine. Cannot verify my card, amex sends me a code which I cannot key in as the verification page is just blank.",1,2,1.36.1,2018-11-30 15:27:53,,
453,gp:AOqpTOH1bk50iO5K8R92sIbq0dRbDIsVhcW235m3av3IYFmPFXL17HWxc_qYZ9sv5Cr77a7Zagyf7vT4k3nz,To M,"Thought it sounded OK so JUST dl'd it while reading the reviews. This sounds like YET ANOTHER app that has been released totally unfinished & relying on the public to discover & report all the many faults - report them - work to put A PARTICULAR fault right - and wait to discover the next fault, report it & so on & on & on etc. This looks like constant trouble to the user - and another tracker for BP & AMEX. We need an end to these unfinished, untested, poorly written apps released by - so called - intelligently managed companies.",1,2,1.36.1,2018-11-30 17:10:31,,
454,gp:AOqpTOFgJrJ0Sf_UPZ0H3__EaCvm9hvKvvToMvnbQb0FsAr_R1PT8DgB7HWDrzVoXsvq7oNRvjTz_71Gg8VM,Wendl Ribeiro-Fairlamb,"Really,really, really annoying app. It is slow do upload results from nearby petrol stations(no results yet despite the fact a live less than a mile away from the petrol station) and it does not not save your preferences when you try to load offers on the app. Really bad developers.",1,0,1.36.1,2018-11-30 20:03:46,Hi Wendl. Sorry you've been having these issues. Please can you drop our support team a line and they'll take a look into what's going wrong for you. Their email address is bpmeuk@bp.com Thanks ^AW,2018-11-30 21:15:19
455,gp:AOqpTOH7ujEHMVIqxtImC5uD1dwK-bE2B2r_LaHCWyYUJEpip0HFkZkww7FZjLAIadAraJ8lfUtDbB8o_2lK,Peter Watson,It seems impossible to add a payment card. I go to Account and it tells me that I need to add a payment card but everything I do just results in that message being repeated. LG G4 Android 6.0,1,3,1.36.1,2018-12-01 01:03:00,Sorry you're having trouble adding a card Peter. Please email our support team at bpmeuk@bp.com Thanks ^AW,2018-12-07 22:03:54
456,gp:AOqpTOET7unRYAqdbJOwQ3uNZGN4kv_31IKtKiuwu3bfwyLPA1PWd_7F2LroPXfTso7VehX5fwCrwGrh9aLJ,Faisal Habib,Doesn't let me add payment method. Just stuck there.,1,0,1.36.1,2018-12-01 02:22:35,Sorry you're having issues Faisal. Please email our support team at bpmeuk@bp.com Thanks ^AW,2018-12-07 22:04:13
457,gp:AOqpTOEQ7P4_0t_FkqplI900Hw5_zj4AwpoGqxQXQdC2z_lo4pxrciVzL6kNOEeBADvS6J-OJcM4Ye79Oc83,Richard Firth,Followed directions to a bp garage near Manchester airport only to find it wasn't even open and was being built and then went to another bp in stretford Manchester and it didn't accept the app.,2,0,1.36.1,2018-12-01 03:04:50,Sorry you've had some trouble Richard. Did you use the station finder in the app to locate the BP sites? Thanks ^AW,2018-12-07 22:05:11
458,gp:AOqpTOFel6538aJU6zPzah3kmmSugtE2PvopMds2CWhEeGkO67ecOlfntttJ5eZ72mSGBa4CLqFGi-sGuAFD,Alan Chan,"The app is rubbish, I kept trying to add my credit card but it would keep hanging at the verifying card stage with a blank screen, and then eventually it refused to even try, saying instead that the card cannot be added to the wallet.",1,2,1.36.1,2018-12-01 05:49:30,Hi Alan. Sorry you're having trouble adding your card. Please email our support team at bpmeuk@bp.com Thanks ^AW,2018-12-07 22:05:37
459,gp:AOqpTOHcfR1GiEkHPxwEGhphBqQjneLkF6OyaREiGdPiaVK73DCorGPgzhjc11glFNQLehplw8XFZIxJYIUU,Ian Barber,Takes forever to open. I can actually fill up with fuel and pay in the shop quicker.,1,0,1.36.1,2018-12-01 06:14:28,Sorry you're having some issues with speed Ian. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:06:04
460,gp:AOqpTOGgqDOo9RDkNxG5H8qZ97Cb_6KvKQHRn7EJ0-HopZK5WyLny6hrfo9vqVeMiQ--ePNPT7pN24YVAfNG,Helen Kilbride,well i thought this may be a good idea but it's impossible for me to add a card so there's no point. I enter the card details and it processes then a safekey screen flashes up and goes to white screen.. nothing... safekey code arrived but there's nothing i can do with it. uninstall to follow this..,1,1,1.36.1,2018-12-01 17:05:17,Hi Helen. Sorry you can't add your card. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:06:21
461,gp:AOqpTOGCpRekGGjHWjL-oyPhkmVm58pLequ2lTpNh3IPNjSevkPFl951PlISOdIEHmmHjB10TwhLF5hS6Opj,Randemonium,Didn't work,1,0,,2018-12-01 18:19:28,Hi there. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:06:30
462,gp:AOqpTOEZmeISwLMBCaWIY__-bR4-kFr6TaRoJ38RGDIEBlKrv74bha_mzaReqDDOtnOZZo68DaBzBaAFUmzv,A Google user,"Waste of time, selected the pump number as required, then it asks to check amount and then nothing - still had to go into the store to pay. Seems pointless if it does not work and given the reviews - IT DOES NOT WORK!!",1,0,1.36.1,2018-12-01 18:23:14,Hi. Sorry it didn't work for you. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:06:44
463,gp:AOqpTOFKXegdw3Ht38PzL9NScTKwL82XFO2Z1OyWwALYmYoN2TV5PH7ad06cbzVZHQFrS2uvW_MzIzj77CJM,Konrad Markwardt,Awful app. Keeps crashing and gets stuck at adding the payment method. Uninstalled it immediately. Waste of time.,1,3,1.36.1,2018-12-01 18:43:25,Hi Konrad. Sorry you're having some technical issues. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:07:06
464,gp:AOqpTOGpBoqEIeQIflXSyvjIceH1vPc84HBDYZtqUc8h01z9_oi-GHBwcrk9Ec0XU320w-Khuqz_6k6pIo9H,Michal Swiatek,Got to BP to pay at pump and just got an error. Waste of time.,1,0,1.36.1,2018-12-01 18:45:57,Hi Michal. Sorry you had some trouble with the app. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:07:39
465,gp:AOqpTOFmZSNhyiD4TfZhZBSu7WZAmHQFIhaGVBML5QdQ08KCPJmHeyVo5a3h1A5wk1rSz4IiDViOgHq9cPX_,A Google user,I requested £30.00 fuel. I had an offer from amex to get £10.00 off if i purchase minunum £30.00. The app locked the pump at £29.00. Even the assistant could not help. Useless app and definately wont be using this app and BP who cheat.,1,4,1.36.1,2018-12-01 19:01:27,,
466,gp:AOqpTOGJRdiy7H2vH51EvnywJHK2Iof23GMVc9ucT-81R8AZBxktTCaZu7WpTurGHlGm0eYkRF-rE76wLDoQ,Vaidotas Radžius,After you complete registration and create your password. It fails to login to the app shows same home screen to login or register. And that loops forever. No way to use the app. Though it does show error on incorrect password. Is this some kind of joke. I do not know why you would post unfinished app. Totally useless.,1,1,1.36.1,2018-12-01 21:26:11,Hi Vaidotas. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:08:17
467,gp:AOqpTOGxDOkpZZxNoASIg5C87ip_m2LhXz0OZS4KLd31VyKGUWibQe9k6yv439JbeBH7LbSQV9ExgW3ZsYd2,Nathan Coggins,Used to work great but now doesn't even load despite many attempts. What a shame.,2,1,1.36.1,2018-12-02 02:36:37,Hi Nathan. Sorry you've been having some issues with the app recently. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:08:34
468,gp:AOqpTOHSHhVDrFtMO39Dy55-KgA-3zSpCXGkcb925Gm_p05-2fv_8dDOOx9ulIuB34eiyaG-FLWF5Cb_16Kr,Chris Mason,Can't even complete registration,1,1,1.36.1,2018-12-02 03:02:52,Hi Chris. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:08:43
469,gp:AOqpTOHAALBTUpqFAYSNEe2i9VPNOXfmobGZI9d1KfciKc2-3GTBtHkf47MHnocn3jpA5bDxsjd4mPUYNGeR,A Google user,Only works half the time most times says can't unlock the pump so you end up just filling up and going inside to pay,2,0,1.36.1,2018-12-02 17:58:20,Hi there. Please email our support team at bpmeuk@bp.com and they'll look into what's going wrong for you. Thanks ^AW,2018-12-07 22:09:02
470,gp:AOqpTOGmKCR2q5DVIWy3wksYuhoC7eoPskd2tSmNqqqlMEZ1mY1Zagsf9I_nncLuWc6W9sW1JeJ0XpDHAahv,Matt H,"Angry. In UK, you get fuel, then pay. This app is pay, then fuel. I didn't realise this and filled up before hand. The app then unlocked the pump a 2nd time after I'd filled up stating that I was liable for any one else filling up. It wouldn't cancel, so had to speak to the manager. Waste of time and effort. Plus I signed up via a £10 offer for first use, which I've now missed out on...",1,2,1.36.1,2018-12-02 19:56:54,Hi Matt. Sorry you missed out on the offer. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:09:52
471,gp:AOqpTOFsCq2QboS1-85Qpmk5hwy3-dLgejvQvtfIXtngp_v8hVWnV9biK7vN-oYg0uQhzaz1yKTJgCPHKZHq,Vincent C,"not work, Not able to add payment card",1,1,1.36.1,2018-12-03 00:29:45,Hi Vincent. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:10:03
472,gp:AOqpTOEOJOVmapuOIEz6jiXrYZi_cf7xDMz-gaK2gyovlRSMb4vFqDADaRvY8uHji7rQ2k5W-ApBYI1ApnZe,nigel walter,It simply doesn't work. Embarrassing,1,1,1.36.1,2018-12-03 02:55:56,Hi Nigel. Sorry you've been having some trouble with the app. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:10:26
473,gp:AOqpTOEEuL8pd0wHVW6vVVQeODrszF3Us4-eOetwCBiJlz4SmCbwIBuxR_MH8x8pHhgIh7xUBdGWUFZiosOm,Saravana Kumar,One of the poorly designed app. It won't let me add my payment card. The screen goes blank when I try to add a card,1,0,1.36.1,2018-12-03 06:16:29,Hi Saravana. Sorry you can't add your card. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:10:45
474,gp:AOqpTOGOzCSZkWvDBAQHagsSsAlkcWlzcoM35dZXvC_yTaOjwMDV6RFIhfBSjMi3Ak3AqNJ7HpoISfkkLmzc,Wilfred W F Ng,"10mins detour to try this bpme app, arrived at the petrol station to find the app doesn't work with the pump at ambassador FS002. the station staff is aware of the problem. Should have show alert in the app.",1,1,1.36.1,2018-12-03 07:55:46,Hi Wilfred. Please can you email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:11:18
475,gp:AOqpTOF_RsdR0OHr_MbcA-ayF3kQYmqg47ZAyouojvh_-OcFsIW2eWLHLWrsKpcSXgPNWI4P5RsN5_VOf4wn,Manuel A.,"Total RUBISH. Never works when it should. Havent menaged to use it even once, it simply wont connect to the pump. Deleted.",1,2,1.36.1,2018-12-03 20:01:48,Hi Manuel. Sorry you've been having trouble with the app. Our support team can look into it for you if you drop them an email at bpmeuk@bp.com Thanks ^AW,2018-12-07 22:12:47
476,gp:AOqpTOEu5WVi67PucB9_rgrkqvGCESkZZ7IVvcqQrUwtixGJf_7qWBBYpH__2KLC2qCOvYaJua9BpvTOCo8e,A Google user,Useless. No login screen appears,1,2,1.36.1,2018-12-03 21:50:20,Hi there. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:12:58
477,gp:AOqpTOGRXXhtSwjQJvbaMocv61pATvE559HwxgzQIN-4JZPcEQ3hhtBK5fXdVr5Fq3B-1RHqL9CMEm_9Ufs8,David Brett-Davis,Don't bother. This application has a multitude of issues. Why would you release this system when it's clearly not working properly.,1,0,1.36.1,2018-12-04 17:49:42,Hi David. Please can you email our support team at bpmeuk@bp.com and they'll look into what went wrong. Thanks ^AW,2018-12-07 22:13:57
478,gp:AOqpTOFSHI5X7RKwKW2TBNvmo6wQY_a18nu5hG4ixPkpbbsuPY93Wjmqt_BDRDAsxzM7U9WCMfbrHanwzU3Z,A Google user,"Rubbish. Stuck on card verification. Tried 10 times and gave up. BP makes billions in profits stealing oil from places like Nigeria, the least they could do is pay a decent app developer to make it work.",1,3,1.36.1,2018-12-05 02:20:59,Hi there. Sorry you're struggling to verify your card. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:14:15
479,gp:AOqpTOE67xKqYXdmXG7nOgAD2rLMi9qfI8ed2o2h8HYNZMfs-W3hM1r-pZl1Y0FFw-7SCkdKR6C76dwB9i01,A Google user,"Couldn't even register. Kept crashing and would not accept my password, even after trying to change it",2,0,1.36.1,2018-12-05 15:24:18,Hi. Sorry you're struggling to register. Please email our support team at bpmeuk@bp.com and they'll look into it for you. Thanks ^AW,2018-12-07 22:14:32
480,gp:AOqpTOHfwaTPNjRX4whXgfQFe1irhKGikESyYHTbmGJkJHhDVMUDV-md0ZUGrosluqUfNqTxOiCvE0UYrAP7,Martyn Ellison,"Waste of my time, money and effort. Don't consider using this app!",1,0,1.36.1,2018-12-05 20:51:42,Hi Martyn. We're sorry you're not happy with the app. Please email our support team at bpmeuk@bp.com and they'll look into it what went wrong for you. Thanks ^AW,2018-12-07 22:14:55
481,gp:AOqpTOGPqTbLPoVQTadQwC7XXFYqKdVWD2fISAVhVTwnWue1ilXbrfiZG7tnyf4v3jHWOhdO4Ro870nNnS7C,Simon Agarwala,Unable to register Amex card despite repeated attempts. Blank screen after Safekey codes are sent.,1,0,1.36.1,2018-12-05 23:03:57,,
482,gp:AOqpTOGOhtA31vBNdVU0Z7zblkYPtASDyMRoblK5YCmj6khpV1ah-_psRNYRsVZA1rrwMH5CP74chiwXc4Ub,Viv Div,"Same amex problem, went to the pump the app just wouldn't load after enter pin stage. It just keeps loading.",1,0,1.36.1,2018-12-06 00:33:26,,
483,gp:AOqpTOGzJuyEKl1CWRN-53JJa_wmg47z0H4whgDDEsZrFD1xBk1QRwZh8xMvqRhm_3nIO_a7S_VIBnAV7I-C,Tony Rushton,Works well with no issues.,5,1,1.36.1,2018-12-06 04:02:38,Really glad to hear you like the app Tony! Thanks for the review. ^AW,2018-12-07 22:15:23
484,gp:AOqpTOEw3rbRx-yIthTlt4oNcQ9-OTF-nPWQrb10IIOCiIZoUZfWzIcXKU7QcQi5GkJdKO_pdwLvnIiMeR1T,Arpit PATEL,Too slow to dispense fuel. App is poor.,1,0,1.19.0,2018-12-06 05:31:00,Hi Arpit. We're working to improve the app and make it faster in future. Thanks ^AW,2018-12-07 22:16:14
485,gp:AOqpTOFyNDc3hKIplI_V8LEbsNHJ2uAdp88ZVqWq97ucZAylP96JFvJhRjFTvRMxCS8Ze0hSXFJR9w6jG2ep,Ben Parry,"Useless, set up but wouldn't let me pay using it, kept saying there was an error",1,0,1.36.1,2018-12-06 05:48:06,Hi Ben. Please email our support team at bpmeuk@bp.com and they'll look into it the error for you. Thanks ^AW,2018-12-07 22:16:42
486,gp:AOqpTOGdh5X1ulojhuk018IBaH0DtF3DAWNuwMRibtEB0sG6bxBjyI2DlniVs-xC26snD6UfH8chzZzNcBKq,Masterxd _YT,Worst ever application. Most customers can't use it for system error. And risk of marking drive offs while customers actually thought he paid.,1,1,1.36.1,2018-12-06 18:53:13,Hi there. Sorry you're not a fan of the app. We're always working hard to improve it and will take your feedback on board. Thanks ^AW,2018-12-07 22:17:45
