,userName,isEdited,title,rating,review,date,developerResponse
204,evebroen169,False,Don’t get it.,1,"Used a few times and was great till one day when I opened it to put £41 got to the confirming payment the app said error.  No money taken and to try again. I did this 3 times and on the forth it got to the unlocking pump.  So jumped out the car started feeling.  It went past the £41. I suddenly stopped went back to my phone and it said a error had occurred and to pay in shop.  I panicked as had no money or cards. Went into the petrol station to tell them.  I remembered I had wallet on the iPhone X. Took me 5 mins to work out how to pay as I was in a nervous panic and forgot how to use my phone. 
Anyway I got home and checked my bank and just under £200 had to reserved out my bank.  £254 from the attempted BPme app. 
I messaged the BP people they wanted nothing to do with it. But was going to look further into it. I got a new message a few days later telling the the staff didn’t know what they was doing and was pressing the wrong thing in the shop. 
Well that’s still no help to me. I’m £154 down now and the money still hasn’t been released 4 days later. 
I’m not using this app no more.  It’s not trustworthy.  Oh and the fact if you press full tank.  My tank hold about £50.., the system takes £99 out.",2018-06-16 08:57:40,"{'id': 3937889, 'body': ""Hi there, to streamline the payment process, BPme checks with your bank you have available funds for the amount you choose to fill up by (or £100 if you choose to fill your tank)  before authorising the pump. But don't worry, you will only be charged for the total amount of fuel dispensed. The whole payment process can take up to 10 days, depending on your bank. If you're still having problems, email us at BPmeUK@bp.com or call our Careline team on 0800 402402. Hope that's helpful. Thanks, ^AB"", 'modified': '2018-06-22T08:54:44Z'}"
205,nicknames are annouing,False,Slow,2,Slower than going in and paying normally.,2018-06-17 09:19:39,
206,Tessieboots,False,Great when it works,2,"Uploaded app and set off for local BP station. Super it worked a treat. However next time it didn’t, I had no other means of payment and not enough fuel to get home. Manager lent be enough to buy a little. Returned next day, app still not working. Again today. Useless 😕",2018-06-18 13:06:16,"{'id': 3937977, 'body': 'Hi, it sounds like something hasn’t happened as it should, so thanks for letting us know and giving us the chance to fix it. If you wish to speak to someone in the meantime, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB', 'modified': '2018-06-22T08:59:36Z'}"
207,Flashpat1986,False,BP what is going on!,1,"The app does not allow you to login.
I have contacted BPme about this, given them time stamps when it fails to login, no response..
Might try Shell.",2018-06-18 21:00:20,"{'id': 3937989, 'body': 'Hi, it sounds like something hasn’t happened as it should, so thanks for letting us know and giving us the chance to fix it. If you wish to speak to someone in the meantime, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB', 'modified': '2018-06-22T09:00:38Z'}"
208,Mick the munch,False,Good idea but too slow to use,3,"First you select the app
Let it boot up
Unlock with fingerprint 
Let it boot up some more
Pick your pump
Let it sort itself out
Pick how much you want to pay
Wait a bit for it all to settle and register
Fill up and go

To be honest it would sometimes be quicker just to walk in and pay. Great idea but needs a bit of tuning to avoid me having to sit in my car like a doughnut while waiting to fill up.",2018-06-18 21:13:11,
209,Calyrk,False,Avoid. Be social and use kiosk,1,"I used this app without a problem until a recent update whereby when I fill up a full tank they take a pre auth amount of £100 (when selecting a full tank) or the amount in which you input when selecting the volume you wish to fill up with I.e. select £50 and they’ll take £50 as a pre auth.

For example £100 was taken as a pre auth + £85 the amount I filled up; this meant £185 was taken in total and I am yet (4 days later) to have my pre auth amount back.",2018-06-20 13:39:08,"{'id': 3938018, 'body': ""Hi there, to streamline the payment process, BPme checks with your bank you have available funds for the amount you choose to fill up by (or £100 if you choose to fill your tank)  before authorising the pump. But don't worry, you will only be charged for the total amount of fuel dispensed. The whole payment process can take up to 10 days, depending on your bank. Hope that's helpful. Thanks, ^AB"", 'modified': '2018-06-22T09:02:06Z'}"
210,Mikey7827,False,NO PAYPAL,1,BPMe should add PayPal cars is not only the greatest options hence not using the app shell fill up and go better or esso,2018-06-20 23:30:00,"{'id': 4014846, 'body': 'Hi, we are constantly working to add new payment methods to the BPme app. If you wish to speak to someone, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB', 'modified': '2018-06-28T14:20:59Z'}"
211,Bebiukas,True,Not working,5,"Not working on iPhone X,can’t login,must fix",2018-06-21 06:10:51,"{'id': 3758026, 'body': ""Hi there. Sorry the app hasn't been working for you. We've released an update today that should have fixed the iPhone X problems you've experienced. Please update the app to version 1.25.1 and give it a try. Thanks ^AW"", 'modified': '2018-06-07T14:40:59Z'}"
212,Lloytron,False,Shoddy,1,"Useless. Doesn’t work for me at all.

I just get a “Something went wrong” error. No code, no link to support, no idea. I had to go online to find a way to report this bug. Utterly useless.

I work on large scale apps myself, I’d have never approved this.",2018-06-21 13:59:37,"{'id': 3938021, 'body': 'Hi, it sounds like something hasn’t happened as it should, so thanks for letting us know and giving us the chance to fix it. If you wish to speak to someone in the meantime, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB', 'modified': '2018-06-22T09:02:48Z'}"
213,Sox_83,False,Used to work and now doesn’t.,1,"I used the app a couple of times to fill up and it was great. Now though whenever I attempt to sign in it says oops something has gone wrong. I have deleted and reinstalled the app and still have the same error. Only started to tolerate the high prices at BP due to the convenience of the app. 

Won’t be using BP anymore.",2018-06-22 10:36:57,"{'id': 4014383, 'body': 'Hi, it sounds like something hasn’t happened as it should, so thanks for letting us know and giving us the chance to fix it. If you wish to speak to someone in the meantime, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB', 'modified': '2018-06-28T13:46:08Z'}"
214,p.brookes,False,Seems to be broken for iPhone X AGAIN,4,"Sadly every time there is an app update or software update, it will NOT work with iPhone X.  Very poor!!!",2018-06-23 11:01:12,"{'id': 4014400, 'body': ""Hi there. Sorry the app hasn't been working for you. Are you using version 1.25.1? We've found that version has fixed the iPhone X problems some people experienced. . Thanks ^AB"", 'modified': '2018-06-28T13:49:22Z'}"
215,Surby Guy,False,Can’t Login,1,"The promise of paying for my fuel by app sounded interesting.

The reality of a poorly written app less so. 
I couldn’t even get successfully logged in, the error helpfully points out that “something went wrong” and to try again. I did try, numerous times. How many tries should I give it? How should I get help?

If I can’t login to the application with ease, what hope should I have that I can actually pay for fuel with the app and have that go well?

Good idea, but in my opinion could use a bit of wax and polish.",2018-06-23 20:01:06,"{'id': 4014419, 'body': 'Hi, it sounds like something hasn’t happened as it should, so thanks for letting us know and giving us the chance to fix it. If you wish to speak to someone in the meantime, please get in touch at BPmeUK@bp.com or call 0800 402402. Thanks, ^AB', 'modified': '2018-06-28T13:51:23Z'}"
